자산 결합 강도 TXT 리포트
================================
생성 시각: 2025. 11. 2. 23시 22분 39초
데이터 기준일: 2025-10-31
윈도우: 30일 | 표시 범위: 맞춤 1400일 | 레짐 모드: FLL-Fusion
※ 결합 강도는 시장이 얼마나 동조화되어 있는지를 알려주는 맥락 지표이며, 실제 Risk-On/Off 판단은 모멘텀·Guard·Safe-NEG가 결합된 레짐 점수가 담당합니다. 값이 높을수록 자금이 한 방향으로 쏠린 것이므로 Guard·히트맵을 함께 확인하세요.

[범위 요약]
- 표본 구간: 2022-01-03 ~ 2025-10-31 (962일)
- 사용자 선택: 2022-01-01 ~ 2025-10-31

[0. 산출 로직 및 근거]
- Stability Index = Σ w(i,j)·|corr(i,j)| ÷ Σ w(i,j), 대상 자산: IWM, SPY, TLT, GLD, BTC-USD, 주식-채권 쌍에 더 큰 가중을 적용합니다.
- 하위 지수: (a) 주식-암호화폐(+) = |corr(IWM/SPY, BTC)| 평균, (b) 전통자산(+) = |corr(IWM, SPY, TLT, GLD)| 평균, (c) Safe-NEG(-) = max(0, -corr(주식, TLT/GLD)) 평균.
- Classic Risk Score = 0.70·max(0, corr(IWM, BTC)) + 0.30·Safe-NEG. corr ≥ 0.50 또는 Score ≥ 0.65 → Risk-On, corr ≤ -0.05 또는 Score ≤ 0.30 → Risk-Off.
- Enhanced Mode = Classic Score + 10일 공동 모멘텀(IWM & BTC) + 5일 리스크 폭(IWM·SPY·BTC 상승비중) + Absorption/안정성 Guard. Guard ≥ 0.9 또는 Combo ≤ 0%면 On이 차단됩니다.
- FFL Mode = Classic 점수에 Safe↔Risk 플럭스(J_norm), Flux Intensity, FAR, Guard를 조합한 Classic+Flux 레짐입니다.
- FFL+EXP Mode = Classic(현재 레짐) + Flux(J_norm, 전환 감지) + Stability(시장 결합도, EMA/레벨) 3요소를 단순 결합합니다. 다수결로 On/Off를 결정(동률이면 Flux 우선), 점수는 세 값을 단순 평균합니다. 별도 수식은 추가하지 않습니다.
- 기본 동작은 Classic이며 사용자가 명시적으로 변경한 경우에만 Enhanced/FFL이 적용됩니다.
- 레짐 포지션: Risk-On = TQQQ 100%, Neutral = TQQQ 33%, Risk-Off = 현금. 모든 신호는 T+1 시초가 기준으로 집행됩니다.
- 히트맵과 Absorption Ratio는 30일 롤링 상관행렬·1차 고유값 비중으로 계산하며, 동일 데이터가 레짐 Guard에도 쓰입니다.
- 지수 추이 표는 신호 주지수(IWM)와 벤치마크(QQQ)의 종가/일간 수익률을 그대로 나열해 백테스트 결과를 재현할 수 있도록 합니다.

[1. 자산 결합 강도 (Stability Index)]
- 최신 Stability: 0.340 | Smoothed(EMA10): 0.358 | Delta(3-10): -0.009
- 180일 평균: 0.288 | 관측 범위: 2022-01-03 ~ 2025-10-31 (맞춤 1400일)
날짜	Stability	Smoothed	Delta(3-10)
2022-04-13	Neutral	0	0	0.571	0.590	0.184	0.158	0.539	-1.000	1.624	1.856	-0.082	1.568	-1.001	0.002	-1.000	4%	-0.948	51%	-90.3%	0%
2022-04-14	Neutral	0	0	0.566	0.587	0.174	0.098	0.538	-0.994	1.388	1.847	-0.006	-0.045	-0.994	-0.000	-0.999	7%	-0.945	51%	-89.2%	0%
2022-04-18	Neutral	0	0	0.536	0.556	0.163	0.160	0.542	-1.000	1.133	1.845	0.024	1.621	-1.002	0.003	-0.999	15%	-0.957	51%	-94.4%	0%
2022-04-19	Risk-On	1	0	0.606	0.538	0.152	0.063	0.533	-0.993	0.819	1.864	0.025	-0.907	-0.993	-0.009	-0.996	15%	-0.926	52%	-85.7%	0%
2022-04-20	Risk-On	1	1	0.673	0.535	0.159	0.124	0.540	-0.997	1.099	1.848	-0.059	0.564	-1.001	0.007	-0.984	12%	-0.844	54%	-53.6%	0%
2022-04-21	Risk-Off	-1	1	0.334	0.475	0.070	0.186	0.508	-0.703	0.698	1.384	0.123	3.044	-0.703	-0.031	-0.957	20%	-0.877	45%	-62.4%	0%
2022-04-22	Risk-On	1	-1	0.694	0.518	0.028	0.121	0.507	-0.373	0.265	0.736	-0.067	0.354	-0.373	-0.001	-0.990	22%	-0.942	28%	-89.7%	0%
2022-04-25	Neutral	0	1	0.597	0.512	0.052	0.102	0.516	0.674	0.236	1.306	0.016	0.058	0.670	0.009	-0.941	24%	-0.862	44%	-72.0%	0%
2022-04-26	Neutral	0	0	0.593	0.631	0.087	0.182	0.529	-0.490	0.315	0.927	-0.248	2.111	-0.671	0.012	-0.991	6%	-0.834	45%	-80.9%	0%
2022-04-27	Neutral	0	0	0.509	0.637	0.043	0.152	0.528	0.639	0.380	1.209	-0.063	0.426	0.639	-0.000	-0.980	15%	-0.847	43%	-75.1%	0%
2022-04-28	Neutral	0	0	0.527	0.597	0.051	0.161	0.515	0.650	0.285	1.263	0.109	-0.128	0.650	-0.013	-0.983	17%	-0.840	44%	-77.1%	0%
2022-04-29	Neutral	0	0	0.568	0.631	0.064	0.102	0.528	0.056	0.284	0.107	-0.042	-0.131	-0.039	0.013	-0.989	11%	-0.848	4%	-81.9%	0%
2022-05-02	Neutral	0	0	0.512	0.614	0.072	0.131	0.516	0.280	0.124	0.543	0.034	0.639	0.280	-0.012	-0.990	19%	-0.886	24%	-87.5%	0%
2022-05-03	Neutral	0	0	0.561	0.586	0.066	0.091	0.510	-0.581	0.265	1.139	0.033	-0.218	-0.710	-0.006	-0.995	15%	-0.905	44%	-95.2%	0%
2022-05-04	Risk-On	1	0	0.606	0.619	0.010	0.155	0.519	0.536	0.181	1.033	-0.081	1.468	0.532	0.009	-0.969	17%	-0.893	37%	-73.4%	0%
2022-05-05	Risk-On	1	1	0.661	0.710	0.000	0.184	0.572	0.148	0.047	0.258	-0.200	2.860	0.063	0.053	-0.985	29%	-0.950	6%	-90.6%	0%
2022-05-06	Neutral	0	1	0.538	0.701	0.001	0.077	0.575	0.363	0.129	0.631	0.028	-0.546	0.361	0.003	-0.968	31%	-0.933	28%	-82.9%	0%
2022-05-09	Neutral	0	0	0.537	0.727	0.000	0.188	0.551	-0.029	0.031	0.053	-0.006	3.225	-0.088	-0.024	-0.996	7%	-0.959	8%	-97.3%	0%
2022-05-10	Neutral	0	0	0.516	0.743	0.000	0.096	0.557	0.177	0.093	0.318	-0.024	-0.083	0.174	0.006	-0.989	20%	-0.947	16%	-88.8%	0%
2022-05-11	Neutral	0	0	0.578	0.766	0.000	0.135	0.542	-0.356	0.223	0.658	-0.037	0.871	-0.436	-0.015	-0.997	3%	-0.951	31%	-95.4%	0%
2022-05-12	Neutral	0	0	0.483	0.776	0.000	0.071	0.542	-0.303	0.176	0.560	-0.012	-0.695	-0.304	0.000	-0.998	4%	-0.958	24%	-98.1%	0%
2022-05-13	Neutral	0	0	0.408	0.759	0.000	0.121	0.533	0.300	0.189	0.562	0.016	-0.275	0.300	-0.008	-0.985	10%	-0.902	25%	-73.6%	0%
2022-05-16	Neutral	0	0	0.438	0.747	0.000	0.113	0.531	-0.395	0.284	0.744	0.021	-0.855	-0.499	-0.002	-0.994	4%	-0.920	35%	-83.0%	0%
2022-05-17	Risk-Off	-1	0	0.375	0.744	0.006	0.150	0.528	0.366	0.264	0.694	-0.006	-0.535	0.366	-0.003	-0.974	8%	-0.870	30%	-66.1%	0%
2022-05-18	Neutral	0	-1	0.420	0.758	0.037	0.252	0.528	-0.367	0.241	0.695	-0.029	1.274	-0.478	0.000	-0.998	4%	-0.952	33%	-96.8%	0%
2022-05-19	Risk-Off	-1	0	0.357	0.743	0.032	0.180	0.523	-0.487	0.544	0.932	0.054	-0.296	-0.505	-0.005	-0.997	0%	-0.934	35%	-85.7%	0%
2022-05-20	Risk-Off	-1	-1	0.340	0.739	0.027	0.133	0.521	-0.495	0.665	0.949	0.012	-1.150	-0.496	-0.002	-0.995	0%	-0.924	35%	-81.1%	0%
2022-05-23	Risk-Off	-1	-1	0.322	0.737	0.039	0.105	0.522	-0.457	0.390	0.876	0.004	-0.751	-0.457	0.001	-0.049	0%	-0.025	95%	+0.0%	33%
2022-05-24	Risk-Off	-1	-1	0.353	0.728	0.060	0.087	0.521	-0.500	1.010	0.958	0.021	-0.302	-0.506	-0.001	-0.830	0%	-0.379	57%	-20.9%	33%
2022-05-25	Risk-Off	-1	-1	0.318	0.719	0.061	0.058	0.519	0.192	0.194	0.370	-0.009	-1.058	0.192	-0.002	0.891	91%	0.624	24%	+40.6%	100%
2022-05-26	Risk-Off	-1	-1	0.342	0.694	0.076	0.065	0.514	-0.199	0.459	0.387	-0.048	-0.867	-0.257	-0.005	0.943	89%	0.757	25%	+52.7%	100%
2022-05-27	Risk-Off	-1	-1	0.387	0.663	0.078	0.066	0.508	-0.490	0.600	0.964	-0.059	-0.831	-0.534	-0.006	0.837	41%	0.639	46%	+42.9%	67%
2022-05-31	Neutral	0	-1	0.437	0.571	0.062	0.130	0.490	0.706	0.362	1.443	-0.156	0.732	0.706	-0.019	0.976	91%	0.812	47%	+64.2%	100%
2022-06-01	Neutral	0	0	0.414	0.558	0.044	0.072	0.486	-0.729	0.666	1.501	-0.008	-0.671	-0.944	-0.004	-0.251	44%	0.018	98%	+3.0%	67%
2022-06-02	Neutral	0	0	0.410	0.566	0.048	0.081	0.491	0.701	0.569	1.429	0.020	-0.457	0.699	0.005	0.992	89%	0.906	44%	+77.7%	100%
2022-06-03	Neutral	0	0	0.435	0.569	0.054	0.054	0.492	0.700	0.567	1.421	0.000	-1.163	0.699	0.002	0.980	53%	0.796	47%	+53.6%	67%
2022-06-06	Risk-Off	-1	0	0.380	0.570	0.068	0.080	0.495	0.809	1.457	1.635	-0.000	-0.484	0.808	0.003	0.998	100%	0.924	47%	+80.5%	100%
2022-06-07	Neutral	0	-1	0.403	0.563	0.062	0.104	0.494	0.808	1.028	1.634	-0.012	0.104	0.808	-0.001	0.997	90%	0.913	47%	+84.0%	100%
2022-06-08	Neutral	0	0	0.412	0.547	0.034	0.085	0.486	0.795	1.172	1.635	-0.038	-0.352	0.793	-0.008	0.997	100%	0.859	48%	+67.6%	100%
2022-06-09	Risk-Off	-1	0	0.375	0.544	0.042	0.065	0.486	0.794	0.928	1.633	-0.009	-0.870	0.794	-0.000	0.968	100%	0.649	55%	+39.5%	100%
2022-06-10	Risk-Off	-1	-1	0.354	0.545	0.039	0.118	0.482	0.670	0.744	1.392	-0.010	0.439	0.652	-0.005	-0.883	7%	-0.578	53%	-42.7%	0%
2022-06-13	Risk-Off	-1	-1	0.284	0.626	0.000	0.195	0.526	-0.355	0.231	0.675	-0.169	4.225	-0.531	0.044	-0.987	13%	-0.952	36%	-96.2%	0%
2022-06-14	Risk-Off	-1	-1	0.269	0.626	0.000	0.082	0.535	-0.412	0.294	0.769	0.002	-0.436	-0.425	0.010	-0.989	12%	-0.952	31%	-97.5%	0%
2022-06-15	Risk-Off	-1	-1	0.270	0.634	0.000	0.078	0.545	-0.477	0.472	0.875	-0.018	-0.531	-0.492	0.010	-0.990	12%	-0.936	34%	-94.4%	0%
2022-06-16	Risk-Off	-1	-1	0.272	0.641	0.000	0.141	0.518	-0.485	0.519	0.935	-0.015	1.013	-0.486	-0.027	-0.994	13%	-0.951	34%	-99.3%	0%
2022-06-17	Risk-Off	-1	-1	0.256	0.631	0.046	0.115	0.508	-0.486	0.532	0.957	0.030	0.364	-0.486	-0.010	-0.994	13%	-0.951	34%	-98.9%	0%
2022-06-21	Risk-Off	-1	-1	0.289	0.639	0.076	0.084	0.508	-0.480	0.488	0.945	-0.008	-0.379	-0.481	0.000	-0.993	13%	-0.940	34%	-98.2%	0%
2022-06-22	Risk-Off	-1	-1	0.354	0.580	0.054	0.123	0.486	-0.485	0.522	0.998	0.110	0.539	-0.485	-0.023	-0.993	16%	-0.953	34%	-99.0%	0%
2022-06-23	Risk-Off	-1	-1	0.319	0.591	0.050	0.059	0.487	-0.491	0.591	1.008	-0.020	-1.021	-0.493	0.002	-0.994	0%	-0.954	34%	-97.2%	0%
2022-06-24	Risk-Off	-1	-1	0.387	0.569	0.050	0.078	0.485	-0.417	0.304	0.862	0.034	-0.532	-0.417	-0.003	-0.958	18%	-0.898	32%	-75.9%	0%
2022-06-27	Neutral	0	-1	0.446	0.568	0.049	0.066	0.487	0.166	0.283	0.341	-0.006	-0.845	0.165	0.002	-0.446	20%	-0.704	19%	-42.9%	33%
2022-06-28	Risk-Off	-1	0	0.380	0.570	0.034	0.083	0.492	-0.434	0.539	0.881	-0.001	-0.397	-0.527	0.006	0.106	41%	0.156	77%	+4.7%	67%
2022-06-29	Risk-Off	-1	-1	0.392	0.573	0.038	0.059	0.493	-0.496	0.753	1.007	-0.016	-1.014	-0.506	0.001	-0.396	39%	0.202	71%	+1.7%	67%
2022-06-30	Risk-Off	-1	-1	0.376	0.568	0.022	0.082	0.498	-0.306	0.467	0.615	0.013	-0.418	-0.309	0.005	-0.782	5%	-0.568	35%	-36.4%	0%
2022-07-01	Risk-Off	-1	-1	0.341	0.543	0.000	0.120	0.504	0.487	0.964	0.966	-0.046	0.470	0.484	0.006	0.951	51%	0.536	47%	+39.9%	67%
2022-07-05	Risk-Off	-1	-1	0.314	0.554	0.000	0.121	0.496	0.491	1.121	0.988	0.033	0.492	0.491	-0.008	0.972	48%	0.681	42%	+50.6%	67%
2022-07-06	Risk-Off	-1	-1	0.397	0.545	0.000	0.068	0.494	0.468	1.064	0.948	-0.016	-0.768	0.465	-0.003	0.865	47%	0.454	51%	+30.6%	67%
2022-07-07	Neutral	0	-1	0.440	0.564	0.000	0.069	0.499	0.500	1.150	1.002	0.042	-0.749	0.497	0.005	0.994	86%	0.764	39%	+72.1%	100%
2022-07-08	Neutral	0	0	0.530	0.583	0.000	0.079	0.506	0.500	1.235	0.988	0.031	-0.503	0.496	0.007	0.989	100%	0.483	51%	+49.5%	100%
2022-07-11	Neutral	0	0	0.518	0.603	0.000	0.088	0.505	0.336	0.675	0.666	-0.029	-0.278	0.312	-0.001	-0.783	9%	-0.665	32%	-40.9%	0%
2022-07-12	Neutral	0	0	0.528	0.617	0.000	0.057	0.508	0.021	0.689	0.041	-0.021	-1.093	-0.028	0.004	-0.917	9%	-0.741	4%	-52.1%	0%
2022-07-13	Neutral	0	0	0.519	0.640	0.000	0.068	0.512	0.451	0.912	0.880	-0.033	-0.781	0.449	0.004	-0.222	8%	-0.283	61%	-12.2%	0%
2022-07-14	Neutral	0	0	0.449	0.709	0.000	0.106	0.530	0.482	0.786	0.909	0.132	0.131	0.473	0.018	0.148	9%	-0.202	70%	-3.8%	33%
2022-07-15	Neutral	0	0	0.491	0.711	0.000	0.065	0.535	0.500	1.008	0.935	0.006	-0.850	0.497	0.005	0.982	86%	0.620	45%	+54.4%	100%
2022-07-18	Neutral	0	0	0.482	0.687	0.000	0.096	0.517	0.580	1.378	1.121	-0.079	-0.100	0.580	-0.017	0.970	100%	0.407	59%	+43.1%	100%
2022-07-19	Neutral	0	0	0.530	0.689	0.000	0.070	0.519	0.614	1.788	1.183	0.031	-0.735	0.613	0.002	0.999	100%	0.796	44%	+83.6%	100%
2022-07-20	Neutral	0	0	0.598	0.685	0.000	0.077	0.521	0.614	1.507	1.179	-0.007	-0.557	0.613	0.002	0.999	100%	0.855	42%	+90.1%	100%
2022-07-21	Risk-On	1	0	0.643	0.693	0.000	0.065	0.522	0.612	0.854	1.172	0.007	-0.863	0.611	0.001	0.992	84%	0.856	42%	+77.6%	100%
2022-07-22	Risk-On	1	1	0.640	0.690	0.000	0.076	0.517	0.603	0.897	1.166	-0.007	-0.569	0.602	-0.005	0.962	84%	0.764	44%	+58.6%	100%
2022-07-25	Risk-On	1	1	0.645	0.687	0.000	0.061	0.519	0.575	0.801	1.108	0.011	-0.971	0.569	0.002	0.993	84%	0.891	39%	+83.2%	100%
2022-07-26	Neutral	0	1	0.599	0.691	0.000	0.125	0.531	0.577	0.944	1.087	0.001	0.592	0.571	0.013	0.994	87%	0.885	39%	+86.3%	100%
2022-07-27	Neutral	0	0	0.517	0.600	0.147	0.198	0.514	0.699	0.823	1.360	-0.207	5.368	0.699	-0.017	0.998	92%	0.907	44%	+96.4%	100%
2022-07-28	Neutral	0	0	0.529	0.605	0.154	0.078	0.517	0.549	0.245	1.062	0.012	-0.521	0.525	0.003	0.993	93%	0.872	38%	+98.2%	100%
2022-07-29	Neutral	0	0	0.568	0.600	0.183	0.098	0.525	0.696	0.470	1.326	-0.028	-0.038	0.692	0.008	0.996	94%	0.867	44%	+97.3%	100%
2022-08-01	Risk-Off	-1	0	0.311	0.466	0.186	0.158	0.500	-0.312	0.160	0.623	-0.250	1.562	-0.463	-0.025	0.938	85%	0.782	37%	+80.5%	100%
2022-08-02	Risk-Off	-1	-1	0.286	0.469	0.155	0.093	0.489	-0.505	0.310	1.033	0.009	-0.161	-0.534	-0.011	0.843	52%	0.684	44%	+54.8%	67%
2022-08-03	Risk-Off	-1	-1	0.305	0.457	0.110	0.103	0.478	-0.639	0.353	1.337	-0.008	0.071	-0.659	-0.011	0.824	43%	0.741	47%	+55.9%	67%
2022-08-04	Risk-Off	-1	-1	0.308	0.455	0.102	0.091	0.471	-0.578	0.362	1.229	-0.006	-0.205	-0.578	-0.007	0.883	51%	0.729	44%	+50.7%	67%
2022-08-05	Risk-Off	-1	-1	0.301	0.447	0.098	0.097	0.468	0.739	0.765	1.580	-0.042	-0.078	0.739	-0.003	0.994	91%	0.915	45%	+75.7%	100%
2022-08-08	Risk-Off	-1	-1	0.307	0.479	0.056	0.106	0.463	0.601	0.296	1.298	-0.010	0.132	0.581	-0.005	0.988	83%	0.939	38%	+95.8%	100%
2022-08-09	Risk-On	1	-1	0.652	0.504	0.052	0.076	0.464	0.655	0.364	1.413	0.023	-0.576	0.655	0.000	0.991	80%	0.938	41%	+93.7%	100%
2022-08-10	Risk-On	1	1	0.683	0.506	0.064	0.076	0.465	0.654	0.328	1.408	0.002	-0.569	0.654	0.001	0.986	90%	0.911	42%	+83.4%	100%
2022-08-11	Risk-On	1	1	0.791	0.503	0.043	0.094	0.461	0.754	0.594	1.638	0.009	-0.346	0.754	-0.004	0.987	89%	0.887	46%	+63.9%	100%
2022-08-12	Risk-On	1	1	0.764	0.503	0.016	0.116	0.460	0.697	0.393	1.517	0.004	-0.217	0.689	-0.001	0.986	88%	0.920	43%	+75.5%	100%
2022-08-15	Risk-On	1	1	0.760	0.540	0.024	0.090	0.468	0.779	0.981	1.662	0.064	-0.392	0.774	0.009	0.997	89%	0.917	46%	+82.2%	100%
2022-08-16	Risk-On	1	1	0.838	0.546	0.026	0.116	0.480	0.769	0.640	1.603	0.026	0.381	0.762	0.011	0.993	86%	0.924	45%	+84.9%	100%
2022-08-17	Risk-On	1	1	0.809	0.580	0.020	0.095	0.491	0.769	0.906	1.565	0.072	-0.125	0.763	0.012	0.996	100%	0.853	47%	+72.4%	100%
2022-08-18	Risk-On	1	1	0.753	0.548	0.011	0.083	0.486	0.770	1.557	1.584	-0.061	-0.411	0.770	-0.006	0.999	100%	0.766	50%	+75.9%	100%
2022-08-19	Risk-On	1	1	0.777	0.616	0.000	0.133	0.515	0.616	1.013	1.197	-0.112	0.808	0.578	0.029	0.963	60%	-0.003	99%	+17.1%	67%
2022-08-22	Risk-Off	-1	1	0.357	0.491	0.000	0.141	0.502	0.628	0.637	1.251	0.183	1.036	0.628	-0.013	0.435	41%	-0.794	44%	-41.3%	33%
2022-08-23	Risk-Off	-1	-1	0.317	0.484	0.000	0.078	0.498	0.635	0.846	1.276	0.022	-0.536	0.635	-0.004	0.867	77%	-0.615	51%	-17.0%	67%
2022-08-24	Risk-On	1	-1	0.652	0.506	0.000	0.085	0.505	0.470	0.263	0.931	-0.052	-0.360	0.442	0.007	-0.670	35%	-0.905	33%	-70.6%	0%
2022-08-25	Risk-On	1	1	0.728	0.534	0.000	0.086	0.510	0.585	0.475	1.147	-0.048	-0.332	0.582	0.006	0.040	33%	-0.700	45%	-39.1%	0%
2022-08-26	Risk-On	1	1	0.748	0.595	0.000	0.147	0.539	-0.049	0.049	0.091	-0.165	1.206	-0.158	0.028	-0.967	29%	-0.954	14%	-96.9%	0%
2022-08-29	Risk-On	1	1	0.701	0.662	0.000	0.103	0.559	-0.203	0.090	0.364	-0.173	0.081	-0.237	0.020	-0.976	10%	-0.956	20%	-98.2%	0%
2022-08-30	Risk-On	1	1	0.654	0.637	0.000	0.085	0.562	-0.119	0.052	0.211	0.069	-0.353	-0.120	0.003	-0.970	10%	-0.959	11%	-99.1%	0%
2022-08-31	Neutral	0	1	0.589	0.638	0.000	0.091	0.572	-0.093	0.040	0.163	0.004	-0.211	-0.098	0.010	-0.958	10%	-0.959	9%	-98.4%	0%
2022-09-01	Neutral	0	0	0.544	0.624	0.000	0.085	0.565	0.002	0.010	0.004	0.038	-0.361	0.002	-0.007	-0.955	17%	-0.962	0%	-98.5%	0%
2022-09-02	Neutral	0	0	0.513	0.621	0.000	0.084	0.564	-0.003	0.147	0.005	0.010	-0.370	-0.004	-0.001	-0.933	18%	-0.941	0%	-85.7%	0%
2022-09-06	Neutral	0	0	0.462	0.682	0.000	0.094	0.581	-0.096	0.046	0.166	-0.094	-0.142	-0.119	0.017	-0.954	11%	-0.958	11%	-96.7%	0%
2022-09-07	Neutral	0	0	0.484	0.695	0.000	0.099	0.603	-0.147	0.066	0.244	-0.056	-0.021	-0.166	0.022	-0.932	10%	-0.939	15%	-89.2%	0%
2022-09-08	Neutral	0	0	0.556	0.662	0.000	0.108	0.583	0.030	0.066	0.052	0.110	0.189	0.030	-0.020	-0.899	36%	-0.945	3%	-89.4%	0%
2022-09-09	Neutral	0	0	0.594	0.663	0.000	0.073	0.577	0.662	0.251	1.147	-0.014	-0.660	0.662	-0.005	-0.586	45%	-0.897	42%	-60.3%	0%
2022-09-12	Risk-On	1	0	1.000	0.675	0.000	0.078	0.581	0.923	1.022	1.588	0.058	-0.536	0.921	0.004	0.990	100%	0.221	81%	+49.2%	100%
2022-09-13	Risk-On	1	1	1.000	0.744	0.000	0.137	0.611	0.707	0.419	1.157	-0.215	0.905	0.660	0.030	-0.216	43%	-0.834	44%	-45.2%	0%
2022-09-14	Risk-On	1	1	1.000	0.745	0.000	0.067	0.610	0.753	0.702	1.235	-0.005	-0.794	0.753	-0.002	0.733	42%	-0.587	56%	-10.8%	33%
2022-09-15	Risk-On	1	1	1.000	0.761	0.000	0.095	0.606	0.741	0.643	1.223	-0.040	-0.120	0.739	-0.004	0.362	39%	-0.730	50%	-28.7%	0%
2022-09-16	Risk-On	1	1	1.000	0.746	0.000	0.079	0.610	0.603	0.277	0.988	0.027	-0.501	0.580	0.004	-0.384	41%	-0.751	44%	-39.9%	0%
2022-09-19	Risk-On	1	1	1.000	0.732	0.000	0.105	0.623	0.744	0.756	1.195	0.009	0.120	0.738	0.013	0.809	44%	-0.573	56%	-11.2%	33%
2022-09-20	Risk-On	1	1	1.000	0.732	0.000	0.083	0.623	0.725	0.678	1.164	-0.026	-0.397	0.722	-0.000	0.684	43%	-0.550	57%	-13.0%	33%
2022-09-21	Risk-On	1	1	1.000	0.729	0.000	0.105	0.613	0.393	0.199	0.642	-0.007	0.120	0.344	-0.010	-0.891	37%	-0.907	27%	-73.2%	0%
2022-09-22	Risk-On	1	1	1.000	0.621	0.000	0.131	0.599	0.466	0.348	0.779	0.196	0.755	0.466	-0.014	-0.805	16%	-0.890	34%	-62.7%	33%
2022-09-23	Risk-On	1	1	1.000	0.604	0.000	0.085	0.598	0.037	0.080	0.062	0.024	-0.351	-0.027	-0.001	-0.961	14%	-0.954	3%	-93.2%	0%
2022-09-26	Risk-On	1	1	1.000	0.595	0.000	0.089	0.584	0.014	0.029	0.023	0.027	-0.252	0.010	-0.015	-0.973	13%	-0.961	1%	-97.8%	0%
2022-09-27	Risk-On	1	1	1.000	0.598	0.000	0.099	0.591	0.277	0.110	0.468	-0.004	-0.033	0.273	0.008	-0.942	26%	-0.947	22%	-85.2%	0%
2022-09-28	Risk-On	1	1	1.000	0.590	0.000	0.164	0.623	-0.214	0.208	0.344	-0.002	1.793	-0.303	0.031	-0.915	15%	-0.923	25%	-78.8%	0%
2022-09-29	Risk-On	1	1	1.000	0.562	0.000	0.076	0.613	-0.685	0.585	1.119	0.044	-0.577	-0.756	-0.010	-0.981	16%	-0.835	48%	-67.3%	0%
2022-09-30	Neutral	0	1	0.420	0.568	0.000	0.064	0.612	-0.606	0.432	0.990	0.006	-0.880	-0.606	-0.000	-0.966	16%	-0.882	41%	-72.5%	0%
2022-10-03	Risk-Off	-1	0	0.375	0.546	0.000	0.108	0.625	-0.760	1.112	1.216	-0.007	0.198	-0.790	0.013	-0.997	0%	-0.652	55%	-59.4%	33%
2022-10-04	Neutral	0	-1	0.435	0.604	0.000	0.097	0.642	-0.839	0.876	1.307	0.113	-0.062	-0.859	0.016	-0.884	7%	0.273	76%	+6.3%	33%
2022-10-05	Neutral	0	0	0.502	0.604	0.000	0.064	0.643	-0.755	0.682	1.174	-0.002	-0.890	-0.755	0.001	-0.217	27%	0.445	63%	+27.8%	67%
2022-10-06	Neutral	0	0	0.517	0.611	0.000	0.065	0.645	-0.707	0.662	1.098	0.009	-0.872	-0.708	0.002	-0.145	19%	0.458	61%	+23.4%	67%
2022-10-07	Neutral	0	0	0.441	0.613	0.000	0.071	0.646	-0.746	0.876	1.154	-0.001	-0.707	-0.752	0.002	-0.755	19%	0.244	75%	+4.4%	67%
2022-10-10	Risk-Off	-1	0	0.398	0.575	0.000	0.113	0.645	-0.681	0.835	1.056	-0.004	0.319	-0.681	-0.001	-0.551	10%	0.184	79%	+2.7%	33%
2022-10-11	Risk-Off	-1	-1	0.335	0.577	0.000	0.062	0.645	-0.718	0.720	1.114	0.004	-0.940	-0.724	-0.000	-0.793	7%	0.248	75%	-1.3%	33%
2022-10-12	Risk-Off	-1	-1	0.286	0.571	0.000	0.071	0.645	-0.731	0.759	1.133	0.009	-0.691	-0.733	0.000	-0.966	7%	-0.648	53%	-51.9%	0%
2022-10-13	Risk-Off	-1	-1	0.289	0.571	0.000	0.099	0.627	0.776	0.600	1.237	0.016	-0.034	0.776	-0.018	0.900	58%	0.148	84%	+21.9%	67%
2022-10-14	Risk-Off	-1	-1	0.356	0.570	0.000	0.077	0.634	0.734	0.610	1.156	0.034	-0.545	0.724	0.007	0.881	77%	-0.356	67%	+0.2%	67%
2022-10-17	Risk-On	1	-1	1.000	0.571	0.000	0.072	0.638	0.838	1.044	1.314	0.009	-0.689	0.836	0.003	0.984	77%	-0.441	65%	+9.5%	67%
2022-10-18	Risk-On	1	1	1.000	0.564	0.000	0.096	0.634	0.808	0.514	1.274	-0.010	-0.105	0.803	-0.003	0.324	53%	-0.859	48%	-51.9%	0%
2022-10-19	Risk-On	1	1	1.000	0.554	0.000	0.079	0.624	0.771	0.408	1.234	0.029	-0.494	0.765	-0.010	-0.084	52%	-0.896	46%	-62.5%	0%
2022-10-20	Risk-On	1	1	1.000	0.555	0.000	0.072	0.628	0.745	0.364	1.186	-0.001	-0.682	0.739	0.004	-0.226	53%	-0.908	45%	-66.8%	0%
2022-10-21	Risk-On	1	1	1.000	0.541	0.000	0.122	0.619	0.833	1.149	1.347	0.019	0.521	0.833	-0.010	0.994	76%	-0.125	87%	+21.6%	67%
2022-10-24	Risk-On	1	1	1.000	0.535	0.000	0.069	0.615	0.837	1.240	1.360	-0.011	-0.755	0.837	-0.004	0.999	100%	0.481	64%	+63.7%	100%
2022-10-25	Risk-On	1	1	0.813	0.490	0.000	0.184	0.623	0.906	1.414	1.454	-0.133	2.912	0.902	0.008	1.000	100%	0.679	57%	+92.9%	100%
2022-10-26	Risk-On	1	1	0.810	0.481	0.000	0.091	0.620	0.958	1.430	1.546	-0.073	-0.220	0.958	-0.004	1.000	100%	0.693	58%	+96.0%	100%
