자산 결합 강도 TXT 리포트
================================
생성 시각: 2025. 10. 30. 0시 18분 12초
데이터 기준일: 2025-10-28
윈도우: 30일 | 표시 범위: 180일 | 레짐 모드: FFL+EXP
※ 결합 강도는 시장이 얼마나 동조화되어 있는지를 알려주는 맥락 지표이며, 실제 Risk-On/Off 판단은 모멘텀·Guard·Safe-NEG가 결합된 레짐 점수가 담당합니다. 값이 높을수록 자금이 한 방향으로 쏠린 것이므로 Guard·히트맵을 함께 확인하세요.

[범위 요약]
- 표본 구간: 2025-02-11 ~ 2025-10-28 (180일)
- 사용자 선택: 시작 미지정 ~ 종료 미지정

[0. 산출 로직 및 근거]
- Stability Index = Σ w(i,j)·|corr(i,j)| ÷ Σ w(i,j), 대상 자산: IWM, SPY, TLT, GLD, BTC-USD, 주식-채권 쌍에 더 큰 가중을 적용합니다.
- 하위 지수: (a) 주식-암호화폐(+) = |corr(IWM/SPY, BTC)| 평균, (b) 전통자산(+) = |corr(IWM, SPY, TLT, GLD)| 평균, (c) Safe-NEG(-) = max(0, -corr(주식, TLT/GLD)) 평균.
- Classic Risk Score = 0.70·max(0, corr(IWM, BTC)) + 0.30·Safe-NEG. corr ≥ 0.50 또는 Score ≥ 0.65 → Risk-On, corr ≤ -0.05 또는 Score ≤ 0.30 → Risk-Off.
- Enhanced Mode = Classic Score + 10일 공동 모멘텀(IWM & BTC) + 5일 리스크 폭(IWM·SPY·BTC 상승비중) + Absorption/안정성 Guard. Guard ≥ 0.9 또는 Combo ≤ 0%면 On이 차단됩니다.
- FFL Mode = Classic 점수에 Safe↔Risk 플럭스(J_norm), Flux Intensity, FAR, Guard를 조합한 Classic+Flux 레짐입니다. 추가로 Fick의 제1법칙 관점에서 Diff(확산) = J_norm − 0.50·max(0, mmΔ) − 0.15·max(0, −ΔJ)와 시장 공통 모드 PC1 속도(v_PC1)를 함께 사용해, κ = |Diff| / (|Diff| + λ·|v_PC1|) 상대강도로 On/Off를 가중합니다. 동작: (1) On은 Diff ≥ 동적 문턱이며 κ와 PCON, v_PC1 양(+)을 만족(Strong-On은 1일 확인)하거나 RB_Flux ≥ 0.06 & Combo ≥ +0.10일 때 대안 경로로 통과합니다. (2) Off는 v_PC1 ≤ vOff 또는 Diff ≤ Off 문턱·κ 약세, 혹은 Absorption ≥ mmOff(Guard-only는 2~3일 확인)로 확정합니다.
- 기본 동작은 Classic이며 사용자가 명시적으로 변경한 경우에만 Enhanced/FFL이 적용됩니다.
- 히트맵과 Absorption Ratio는 30일 롤링 상관행렬·1차 고유값 비중으로 계산하며, 동일 데이터가 레짐 Guard에도 쓰입니다.
- 지수 추이 표는 신호 주지수(IWM)와 벤치마크(QQQ)의 종가/일간 수익률을 그대로 나열해 백테스트 결과를 재현할 수 있도록 합니다.

[1. 자산 결합 강도 (Stability Index)]
- 최신 Stability: 0.396 | Smoothed(EMA10): 0.372 | Delta(3-10): +0.027
- 180일 평균: 0.287 | 관측 범위: 2025-02-11 ~ 2025-10-28 (180일)
날짜	Stability	Smoothed	Delta(3-10)
2025-04-09	Risk-Off	0.115	0.481	0.020	-1.000	1.384	1.854	-0.387	3.287	-1.057	0.097	-0.999	0%	-0.601	64%	0.188	0.539	-66.1%	0%
2025-04-10	Risk-Off	0.098	0.508	0.000	-1.000	1.557	1.931	-0.056	1.430	-1.000	-0.022	-1.000	1%	-0.809	55%	0.154	0.518	-87.0%	0%
2025-04-11	Risk-Off	0.140	0.527	0.000	-1.000	1.386	1.876	-0.035	-0.459	-1.008	0.015	-0.997	3%	-0.523	66%	0.081	0.533	-52.1%	0%
2025-04-14	Risk-Off	0.228	0.559	0.000	-0.999	1.104	1.856	-0.051	-0.789	-1.001	0.005	-0.981	4%	-0.374	73%	0.068	0.538	-31.8%	33%
2025-04-15	Risk-Off	0.141	0.562	0.000	-1.000	1.300	1.852	-0.006	-1.061	-1.001	0.002	-0.996	4%	-0.561	64%	0.058	0.540	-52.9%	0%
2025-04-16	Risk-Off	0.212	0.554	0.000	-1.000	1.376	1.896	0.029	-0.422	-1.000	-0.013	-0.995	4%	-0.528	65%	0.082	0.527	-46.8%	33%
2025-04-17	Risk-Off	0.254	0.556	0.000	-0.996	1.085	1.904	0.006	-0.992	-0.996	-0.004	-0.847	4%	0.038	96%	0.060	0.523	-7.9%	33%
2025-04-21	Risk-Off	0.459	0.545	0.000	-0.850	0.784	1.662	-0.020	-0.022	-0.850	-0.011	0.455	78%	0.581	59%	0.099	0.512	+31.9%	100%
2025-04-22	Risk-Off	0.958	0.572	0.000	0.996	1.060	1.960	0.045	0.891	0.996	-0.004	0.993	89%	0.815	55%	0.136	0.508	+73.0%	100%
2025-04-23	Risk-Off	0.982	0.585	0.000	0.998	0.934	1.958	0.042	-0.429	0.997	0.002	0.998	95%	0.906	52%	0.082	0.510	+90.2%	100%
2025-04-24	Risk-Off	0.830	0.577	0.000	0.843	0.749	1.645	-0.012	-0.883	0.818	0.003	0.871	34%	0.611	57%	0.064	0.512	+42.0%	67%
2025-04-25	Risk-Off	0.747	0.572	0.000	0.097	0.135	0.187	-0.011	-0.644	-0.017	0.004	0.979	89%	0.920	2%	0.073	0.517	+80.2%	100%
2025-04-28	Risk-Off	0.659	0.558	0.000	-0.222	0.189	0.428	-0.025	-0.913	-0.271	0.001	0.951	83%	0.892	23%	0.063	0.518	+70.9%	100%
2025-04-29	Risk-Off	0.624	0.557	0.000	-0.345	0.198	0.668	-0.002	-0.979	-0.363	-0.002	0.932	83%	0.876	29%	0.061	0.516	+66.7%	100%
2025-04-30	Risk-Off	0.827	0.554	0.000	0.468	0.208	0.904	-0.008	-0.981	0.467	0.001	0.955	86%	0.850	35%	0.061	0.517	+66.2%	100%
2025-05-01	Risk-On	0.974	0.548	0.000	0.999	0.941	1.956	-0.003	-0.604	0.999	-0.007	0.997	100%	0.836	54%	0.075	0.511	+81.7%	100%
2025-05-02	Risk-On	0.983	0.546	0.000	1.000	1.042	1.967	0.001	-0.851	1.000	-0.003	0.999	100%	0.872	53%	0.065	0.508	+89.4%	100%
2025-05-05	Risk-On	0.980	0.545	0.000	0.990	0.665	1.963	-0.002	-0.542	0.989	-0.004	0.998	100%	0.910	52%	0.077	0.505	+90.5%	100%
2025-05-06	Risk-On	0.870	0.513	0.000	0.637	0.188	1.260	-0.043	-0.410	0.584	0.001	0.979	100%	0.859	40%	0.083	0.506	+68.6%	100%
2025-05-07	Risk-On	0.898	0.512	0.000	0.765	0.252	1.514	0.002	-0.904	0.765	-0.001	0.973	100%	0.823	48%	0.063	0.505	+63.0%	100%
2025-05-08	Risk-On	0.974	0.524	0.000	1.000	1.416	2.028	-0.012	0.107	1.000	-0.012	0.999	100%	0.832	55%	0.105	0.493	+84.5%	100%
2025-05-09	Risk-On	0.979	0.523	0.000	1.000	1.540	2.029	-0.000	-0.985	1.000	-0.000	0.999	100%	0.836	54%	0.068	0.493	+86.2%	100%
2025-05-12	Risk-On	0.984	0.482	0.000	1.000	1.914	2.051	-0.061	0.049	1.000	-0.005	1.000	100%	0.855	54%	0.127	0.487	+96.7%	100%
2025-05-13	Risk-On	0.989	0.482	0.000	1.000	1.934	2.030	0.019	-0.539	0.997	0.005	1.000	100%	0.854	54%	0.087	0.493	+97.7%	100%
2025-05-14	Risk-On	0.990	0.492	0.000	1.000	1.938	2.022	0.005	-0.737	0.999	0.002	1.000	100%	0.844	54%	0.070	0.494	+97.5%	100%
2025-05-15	Risk-On	0.989	0.533	0.000	1.000	1.789	1.990	0.061	-0.583	0.996	0.008	1.000	100%	0.859	54%	0.076	0.503	+96.4%	100%
2025-05-16	Risk-On	0.983	0.605	0.000	1.000	1.641	1.905	0.110	0.176	0.989	0.022	1.000	100%	0.848	54%	0.107	0.525	+93.4%	100%
2025-05-19	Risk-On	0.983	0.651	0.053	1.000	1.693	1.789	0.100	1.270	0.983	0.034	1.000	100%	0.862	53%	0.149	0.559	+98.1%	100%
2025-05-20	Risk-On	0.986	0.665	0.068	1.000	1.894	1.789	0.051	0.820	1.000	-0.000	1.000	100%	0.861	54%	0.133	0.559	+99.4%	100%
2025-05-21	Risk-On	0.980	0.570	0.071	1.000	1.784	1.866	-0.135	0.317	1.000	-0.023	1.000	100%	0.803	55%	0.113	0.536	+91.2%	100%
2025-05-22	Risk-On	0.956	0.353	0.285	1.000	1.183	1.778	-0.335	3.885	0.986	0.027	0.999	100%	0.584	63%	0.193	0.562	+75.6%	100%
2025-05-23	Risk-On	0.947	0.193	0.278	0.995	0.739	1.995	-0.188	2.036	0.994	-0.064	0.991	100%	0.476	68%	0.170	0.498	+64.9%	100%
2025-05-27	Risk-On	0.721	0.164	0.314	0.403	0.413	0.772	0.000	0.133	0.303	0.024	0.621	46%	0.106	74%	0.106	0.522	+47.8%	67%
2025-05-28	Risk-Off	0.408	0.186	0.306	-0.712	0.495	1.373	0.011	-0.727	-0.880	-0.003	-0.643	17%	-0.372	70%	0.070	0.519	+9.4%	67%
2025-05-29	Risk-Off	0.346	0.180	0.305	-0.988	0.637	1.910	-0.002	-0.728	-1.029	-0.002	-0.897	2%	-0.159	87%	0.070	0.517	+16.6%	67%
2025-05-30	Risk-Off	0.246	0.195	0.283	-0.982	0.587	1.890	-0.068	-0.212	-0.983	0.002	-0.947	0%	-0.452	68%	0.091	0.520	-16.5%	33%
2025-06-02	Risk-Off	0.258	0.193	0.271	-0.969	0.922	1.876	-0.015	-0.409	-0.969	-0.003	-0.935	23%	-0.747	56%	0.083	0.517	-8.5%	33%
2025-06-03	Risk-Off	0.364	0.254	0.242	-0.838	0.725	1.687	-0.003	0.654	-0.838	-0.020	-0.473	54%	-0.382	69%	0.127	0.497	+2.4%	67%
2025-06-04	Risk-Off	0.243	0.128	0.235	-0.990	0.660	2.116	0.025	0.776	-1.013	-0.029	-0.863	0%	-0.181	85%	0.164	0.468	-10.0%	33%
2025-06-05	Risk-Off	0.385	0.138	0.216	-0.785	0.698	1.722	-0.042	-0.297	-0.785	-0.012	0.638	75%	0.590	57%	0.188	0.456	+16.9%	67%
2025-06-06	Risk-Off	0.652	0.180	0.262	0.256	0.875	0.532	-0.031	0.388	0.244	0.025	0.920	78%	0.622	28%	0.231	0.481	+28.1%	67%
2025-06-09	Risk-Off	0.962	0.188	0.262	0.999	1.015	2.090	0.005	-0.497	0.999	-0.003	0.999	99%	0.893	53%	0.195	0.478	+81.8%	100%
2025-06-10	Risk-Off	0.943	0.187	0.264	0.964	0.502	2.015	0.006	-0.770	0.959	0.001	0.990	99%	0.775	55%	0.163	0.479	+67.8%	100%
2025-06-11	Risk-Off	0.885	0.207	0.265	0.730	0.390	1.511	0.017	-0.557	0.692	0.004	0.974	87%	0.708	49%	0.145	0.483	+67.5%	100%
2025-06-12	Risk-Off	0.671	0.221	0.275	-0.114	0.316	0.232	-0.012	-0.322	-0.243	0.006	0.900	83%	0.579	30%	0.114	0.489	+61.3%	100%
2025-06-13	Risk-Off	0.567	0.205	0.278	-0.521	0.319	1.070	0.013	-0.007	-0.582	-0.002	0.717	58%	0.411	59%	0.100	0.487	+57.5%	100%
2025-06-16	Risk-Off	0.945	0.214	0.293	0.981	0.584	1.988	-0.011	-0.360	0.978	0.007	0.989	99%	0.764	56%	0.085	0.494	+57.9%	100%
2025-06-17	Risk-Off	0.261	0.220	0.282	-0.962	0.492	1.969	-0.001	0.157	-1.253	-0.005	-0.783	0%	-0.250	83%	0.107	0.488	-4.2%	33%
2025-06-18	Risk-Off	0.798	0.256	0.268	0.571	0.226	1.172	0.004	-0.209	0.571	-0.001	0.585	85%	0.260	69%	0.091	0.488	+13.9%	100%
2025-06-20	Risk-Off	0.782	0.262	0.269	0.468	0.127	0.956	0.001	-0.753	0.451	0.002	0.521	98%	0.213	68%	0.069	0.489	+22.0%	100%
2025-06-23	Risk-Off	0.334	0.185	0.253	-0.987	0.627	2.091	0.014	0.611	-1.205	-0.017	-0.812	4%	-0.221	84%	0.125	0.472	+9.7%	67%
2025-06-24	Risk-Off	0.588	0.189	0.260	0.026	0.725	0.055	0.003	-0.541	0.024	0.005	0.607	77%	0.479	5%	0.077	0.477	+5.6%	67%
2025-06-25	Risk-Off	0.235	0.206	0.195	-0.982	0.797	2.123	0.082	1.418	-1.134	-0.015	-0.870	12%	0.044	96%	0.154	0.463	-20.9%	33%
2025-06-26	Risk-Off	0.706	0.185	0.197	0.395	0.734	0.848	-0.008	-0.630	0.393	0.003	0.850	70%	0.781	33%	0.074	0.466	+31.0%	67%
2025-06-27	Risk-Off	0.951	0.178	0.221	1.000	1.060	2.108	0.021	-0.361	0.995	0.009	0.998	99%	0.871	53%	0.085	0.474	+59.2%	100%
2025-06-30	Risk-Off	0.965	0.177	0.231	0.999	1.165	2.093	-0.012	-0.713	0.997	0.003	0.999	89%	0.945	51%	0.071	0.477	+72.4%	100%
2025-07-01	Risk-Off	0.875	0.159	0.219	0.979	1.046	2.088	-0.060	-0.539	0.976	-0.008	0.991	66%	0.917	52%	0.078	0.469	+54.6%	67%
2025-07-02	Risk-On	0.982	0.222	0.210	0.998	0.871	2.143	0.030	-0.306	0.998	-0.003	0.999	99%	0.928	52%	0.087	0.466	+91.5%	100%
2025-07-03	Risk-On	0.984	0.230	0.215	1.000	1.132	2.142	0.031	-0.227	0.999	0.001	1.000	100%	0.926	52%	0.090	0.467	+93.0%	100%
2025-07-07	Risk-On	0.978	0.428	0.206	1.000	1.344	2.041	0.267	1.502	0.988	0.023	1.000	100%	0.935	51%	0.156	0.490	+94.0%	100%
2025-07-08	Risk-On	0.982	0.446	0.209	1.000	1.662	2.035	0.003	-0.653	0.999	0.001	1.000	100%	0.945	51%	0.073	0.491	+89.3%	100%
2025-07-09	Risk-On	0.984	0.454	0.186	1.000	1.158	2.117	-0.015	0.300	1.000	-0.019	0.999	100%	0.922	52%	0.113	0.472	+95.8%	100%
2025-07-10	Risk-On	0.976	0.424	0.142	1.000	1.228	2.228	-0.123	0.960	1.000	-0.023	0.999	100%	0.931	52%	0.225	0.449	+98.6%	100%
2025-07-11	Risk-On	0.972	0.355	0.161	0.999	0.993	2.271	-0.106	0.073	0.999	-0.009	0.999	98%	0.887	53%	0.200	0.440	+92.4%	100%
2025-07-14	Risk-On	0.973	0.373	0.165	0.985	0.609	2.219	0.029	-0.735	0.981	0.004	0.997	90%	0.853	53%	0.155	0.444	+92.6%	100%
2025-07-15	Risk-On	0.955	0.401	0.153	0.995	0.759	2.248	0.028	-0.353	0.995	-0.001	0.991	98%	0.769	56%	0.133	0.443	+69.9%	100%
2025-07-16	Risk-On	0.963	0.404	0.190	0.998	0.879	2.178	0.001	0.703	0.991	0.015	0.995	92%	0.820	55%	0.129	0.458	+76.6%	100%
2025-07-17	Risk-On	0.972	0.430	0.180	1.000	1.275	2.175	0.042	-0.769	0.999	0.002	0.999	100%	0.882	53%	0.068	0.460	+79.1%	100%
2025-07-18	Risk-On	0.842	0.438	0.179	0.909	0.612	1.978	0.006	-0.635	0.895	-0.000	0.856	36%	0.396	69%	0.074	0.460	+38.9%	67%
2025-07-21	Risk-On	0.873	0.460	0.187	0.633	0.451	1.359	0.008	-0.301	0.588	0.006	0.939	82%	0.681	46%	0.087	0.466	+73.5%	100%
2025-07-22	Risk-On	0.710	0.439	0.154	-0.018	0.285	0.040	-0.118	0.651	-0.115	-0.022	0.904	68%	0.736	14%	0.127	0.444	+76.7%	100%
2025-07-23	Risk-On	0.963	0.406	0.178	0.956	0.642	2.128	0.027	-0.361	0.953	0.006	0.985	83%	0.729	57%	0.085	0.449	+82.5%	100%
2025-07-24	Risk-On	0.830	0.411	0.163	0.848	0.729	1.915	-0.028	-0.700	0.832	-0.007	0.861	35%	0.350	70%	0.071	0.443	+41.4%	67%
2025-07-25	Risk-On	0.941	0.396	0.161	0.992	0.767	2.270	-0.039	-0.518	0.992	-0.005	0.982	91%	0.794	56%	0.078	0.437	+50.5%	100%
2025-07-28	Risk-On	0.846	0.388	0.160	0.996	0.787	2.242	0.076	0.264	0.992	0.007	0.965	63%	0.620	62%	0.111	0.444	+24.6%	67%
2025-07-29	Risk-On	0.938	0.418	0.122	0.990	0.767	2.314	0.009	1.537	0.989	-0.016	0.975	87%	0.816	55%	0.157	0.428	+56.6%	100%
2025-07-30	Risk-On	0.841	0.419	0.071	0.982	0.968	2.306	0.015	0.680	0.980	-0.002	0.905	54%	0.652	60%	0.159	0.426	+28.2%	67%
2025-07-31	Risk-Off	0.274	0.412	0.085	-0.801	0.878	1.828	0.033	0.849	-1.075	0.013	-0.698	6%	-0.081	93%	0.135	0.438	-28.4%	33%
2025-08-01	Risk-Off	0.100	0.478	0.163	-0.999	1.014	2.159	-0.212	2.720	-1.041	0.024	-0.997	0%	-0.886	54%	0.182	0.463	-81.5%	0%
2025-08-04	Risk-Off	0.627	0.498	0.132	0.550	0.605	1.196	-0.081	-0.441	0.550	-0.003	-0.391	14%	-0.150	79%	0.081	0.460	-19.0%	33%
2025-08-05	Risk-Off	0.544	0.466	0.140	0.598	0.639	1.323	0.119	-0.740	0.598	-0.008	-0.791	16%	-0.509	54%	0.070	0.452	-48.2%	0%
2025-08-06	Risk-Off	0.154	0.461	0.123	-0.907	0.509	2.049	0.058	0.133	-1.133	-0.010	-0.962	9%	-0.739	61%	0.106	0.443	-58.7%	0%
2025-08-07	Risk-Off	0.156	0.467	0.124	-0.999	0.931	2.262	-0.014	-0.946	-1.013	-0.001	-0.971	0%	-0.684	60%	0.062	0.442	-38.2%	0%
2025-08-08	Risk-Off	0.228	0.499	0.135	-0.999	0.937	2.262	0.021	-0.597	-0.999	0.000	-0.960	0%	-0.655	60%	0.075	0.442	-31.9%	33%
2025-08-11	Risk-Off	0.239	0.489	0.114	-0.998	0.874	2.284	-0.013	-0.188	-0.998	-0.005	-0.919	0%	-0.510	66%	0.092	0.437	-18.9%	33%
2025-08-12	Risk-Off	0.949	0.481	0.140	0.969	0.520	2.170	0.054	-0.193	0.965	0.010	0.978	88%	0.773	56%	0.092	0.447	+65.6%	100%
2025-08-13	Risk-On	0.781	0.560	0.135	0.201	0.104	0.447	0.096	0.016	0.084	0.003	0.982	81%	0.864	9%	0.101	0.450	+90.4%	100%
2025-08-14	Risk-On	0.955	0.564	0.129	0.944	0.447	2.140	-0.048	0.472	0.944	-0.008	0.984	86%	0.878	52%	0.120	0.441	+80.6%	100%
2025-08-15	Risk-On	0.985	0.567	0.105	1.000	1.469	2.257	0.006	-0.564	0.999	0.002	0.999	100%	0.918	52%	0.076	0.443	+92.4%	100%
2025-08-18	Risk-On	0.961	0.541	0.124	1.000	1.499	2.315	-0.086	-0.331	1.000	-0.011	0.998	100%	0.886	53%	0.086	0.432	+70.1%	100%
2025-08-19	Risk-On	0.868	0.549	0.120	1.000	1.389	2.290	0.070	-0.311	0.998	0.005	0.993	65%	0.772	56%	0.087	0.437	+43.6%	67%
2025-08-20	Risk-On	0.860	0.522	0.151	0.999	0.943	2.308	-0.070	-0.254	0.999	-0.004	0.976	68%	0.695	59%	0.089	0.433	+36.1%	67%
2025-08-21	Risk-On	0.839	0.529	0.144	0.999	1.015	2.307	-0.058	-0.981	0.999	0.000	0.951	62%	0.518	66%	0.061	0.433	+11.8%	67%
2025-08-22	Risk-On	0.936	0.673	0.065	0.988	0.644	2.101	0.371	2.492	0.968	0.037	0.979	100%	0.754	56%	0.179	0.471	+57.2%	100%
2025-08-25	Risk-Off	0.466	0.652	0.057	-0.528	0.821	1.117	-0.019	-0.823	-0.756	0.002	0.681	36%	0.340	69%	0.066	0.472	+21.0%	67%
2025-08-26	Risk-Off	0.334	0.650	0.069	-0.985	0.865	2.107	0.010	-0.485	-1.054	-0.005	-0.083	35%	0.192	85%	0.080	0.467	+5.2%	67%
2025-08-27	Risk-Off	0.347	0.643	0.071	-0.897	0.848	1.928	0.011	-1.231	-0.897	-0.002	-0.095	35%	-0.064	93%	0.052	0.465	-6.5%	67%
2025-08-28	Risk-Off	0.342	0.636	0.062	-0.999	1.017	2.146	-0.023	-0.938	-1.014	-0.000	-0.266	34%	0.418	71%	0.062	0.465	+15.0%	67%
2025-08-29	Risk-Off	0.328	0.628	0.056	-1.000	1.107	2.136	-0.014	0.017	-1.001	0.003	-0.512	32%	0.235	81%	0.101	0.468	+4.6%	67%
2025-09-02	Risk-Off	0.240	0.581	0.063	-0.999	1.168	2.206	0.024	2.022	-0.999	-0.015	-0.652	2%	-0.142	88%	0.170	0.453	-9.9%	33%
2025-09-03	Risk-Off	0.370	0.573	0.054	-0.977	0.707	2.162	-0.010	-0.700	-0.977	-0.001	0.723	39%	0.642	60%	0.071	0.452	+37.8%	67%
2025-09-04	Risk-Off	0.372	0.581	0.043	-0.981	0.871	2.142	0.007	-0.083	-0.984	0.006	0.829	42%	0.741	57%	0.096	0.458	+43.3%	67%
2025-09-05	Risk-Off	0.379	0.595	0.049	-0.994	0.733	2.170	0.031	-0.544	-0.996	0.000	0.834	40%	0.831	55%	0.077	0.458	+51.9%	67%
2025-09-08	Risk-Off	0.334	0.592	0.041	-1.000	1.237	2.171	-0.003	-0.457	-1.002	0.003	-0.569	36%	0.423	70%	0.081	0.461	+8.6%	67%
2025-09-09	Risk-Off	0.456	0.594	0.044	-0.976	0.551	2.122	-0.019	-1.060	-0.976	-0.001	0.774	74%	0.842	54%	0.058	0.460	+55.3%	100%
2025-09-10	Risk-Off	0.449	0.576	0.044	-0.971	0.529	2.093	-0.033	-0.475	-0.973	0.004	0.580	70%	0.823	54%	0.080	0.464	+50.3%	100%
2025-09-11	Risk-Off	0.522	0.587	0.079	-0.775	0.258	1.655	0.041	-0.058	-0.777	0.004	0.928	69%	0.919	46%	0.098	0.468	+75.8%	100%
2025-09-12	Risk-Off	0.476	0.557	0.071	-0.909	0.381	1.964	-0.068	-0.868	-0.929	-0.005	0.753	68%	0.861	52%	0.065	0.463	+59.6%	100%
2025-09-15	Risk-Off	0.573	0.533	0.008	-0.572	0.163	1.173	-0.132	2.390	-0.584	0.024	0.927	60%	0.942	38%	0.177	0.487	+83.9%	100%
2025-09-16	Risk-Off	0.561	0.502	0.016	-0.657	0.197	1.381	-0.109	-0.748	-0.669	-0.012	0.907	59%	0.939	42%	0.069	0.475	+82.2%	100%
2025-09-17	Risk-Off	0.575	0.507	0.012	-0.607	0.177	1.259	0.052	-0.867	-0.610	0.006	0.915	59%	0.940	39%	0.065	0.482	+82.8%	100%
2025-09-18	Risk-Off	0.710	0.498	0.010	-0.078	0.045	0.167	0.035	0.289	-0.078	-0.012	0.970	71%	0.948	8%	0.112	0.469	+90.5%	100%
2025-09-19	Risk-Off	0.938	0.536	0.006	0.850	0.396	1.796	0.030	-0.607	0.848	0.004	0.984	87%	0.906	48%	0.075	0.473	+82.5%	100%
2025-09-22	Risk-On	0.957	0.515	0.000	0.998	1.172	2.113	0.009	-0.013	0.998	-0.001	0.995	91%	0.750	57%	0.099	0.472	+67.5%	100%
2025-09-23	Risk-On	0.792	0.533	0.010	0.336	0.619	0.713	0.033	0.004	0.237	-0.001	0.966	87%	0.843	22%	0.100	0.471	+68.1%	100%
2025-09-24	Risk-On	0.865	0.497	0.000	0.972	0.978	2.016	-0.126	0.820	0.966	0.011	0.976	58%	0.652	60%	0.134	0.482	+52.0%	67%
2025-09-25	Risk-Off	0.296	0.485	0.000	-0.697	0.861	1.460	-0.042	-0.620	-0.947	-0.005	-0.808	16%	-0.548	63%	0.074	0.477	-39.3%	33%
2025-09-26	Risk-Off	0.747	0.449	0.000	0.657	1.139	1.412	0.056	-0.054	0.657	-0.012	0.692	52%	0.168	80%	0.098	0.465	+8.8%	67%
2025-09-29	Risk-Off	0.613	0.411	0.000	0.069	0.757	0.149	-0.055	-0.263	-0.020	-0.003	0.626	57%	0.397	5%	0.089	0.463	+21.8%	67%
2025-09-30	Risk-Off	0.754	0.414	0.000	0.587	1.092	1.276	-0.007	-1.009	0.587	-0.003	0.877	57%	0.457	56%	0.060	0.460	+30.0%	67%
2025-10-01	Risk-On	0.958	0.369	0.001	0.999	1.185	2.218	-0.090	0.240	0.999	-0.009	0.996	90%	0.756	57%	0.110	0.451	+69.0%	100%
2025-10-02	Risk-On	0.779	0.387	0.001	0.627	0.467	1.380	0.016	-0.755	0.569	0.004	0.848	36%	0.723	44%	0.069	0.454	+45.4%	67%
2025-10-03	Risk-On	0.944	0.395	0.006	0.901	0.396	2.016	0.000	-0.462	0.901	-0.007	0.983	93%	0.883	51%	0.081	0.447	+76.6%	100%
2025-10-06	Risk-On	0.941	0.283	0.042	0.962	0.608	2.467	-0.401	2.040	0.962	-0.057	0.988	90%	0.823	54%	0.251	0.390	+75.0%	100%
2025-10-07	Risk-On	0.865	0.234	0.067	0.726	0.727	1.947	-0.071	0.720	0.690	-0.017	0.952	88%	0.625	52%	0.286	0.373	+62.1%	100%
2025-10-08	Risk-On	0.942	0.239	0.042	0.903	0.439	2.426	0.029	-0.528	0.903	-0.001	0.997	92%	0.911	50%	0.255	0.372	+92.1%	100%
2025-10-09	Risk-On	0.958	0.272	0.000	0.962	0.498	2.518	0.071	0.595	0.957	0.010	0.998	93%	0.941	50%	0.286	0.382	+95.5%	100%
2025-10-10	Risk-Off	0.221	0.515	0.116	-1.000	1.224	2.131	-0.682	4.711	-1.338	0.087	-0.955	0%	-0.644	67%	0.196	0.469	-26.5%	33%
2025-10-13	Risk-Off	0.339	0.522	0.110	-0.987	0.632	2.028	0.058	1.078	-0.996	0.018	-0.069	18%	0.211	83%	0.143	0.487	+17.2%	67%
2025-10-14	Risk-Off	0.261	0.507	0.147	-0.998	0.882	2.009	-0.164	0.827	-1.005	0.010	-0.703	0%	-0.012	99%	0.134	0.497	+7.5%	33%
2025-10-15	Risk-Off	0.249	0.479	0.162	-0.999	0.903	2.009	0.034	-0.399	-0.999	0.000	-0.857	0%	-0.237	81%	0.083	0.497	-9.5%	33%
2025-10-16	Risk-Off	0.207	0.524	0.199	-1.000	1.410	1.945	-0.094	0.468	-1.009	0.017	-0.996	0%	-0.790	56%	0.120	0.514	-48.2%	33%
2025-10-17	Risk-Off	0.133	0.531	0.212	-1.000	1.436	1.941	0.051	-0.294	-1.001	0.001	-0.998	0%	-0.839	54%	0.088	0.515	-58.6%	0%
2025-10-20	Risk-Off	0.229	0.569	0.214	-1.000	1.115	1.880	-0.046	0.445	-1.008	0.017	-0.977	0%	-0.505	67%	0.119	0.532	-26.3%	33%
2025-10-21	Risk-Off	0.309	0.574	0.226	-0.998	0.896	1.840	0.009	0.577	-1.004	0.011	-0.905	27%	-0.359	74%	0.124	0.543	-11.9%	67%
2025-10-22	Risk-Off	0.131	0.584	0.225	-1.000	1.407	1.827	-0.025	-0.821	-1.003	0.005	-0.999	0%	-0.836	55%	0.066	0.547	-62.4%	0%
2025-10-23	Risk-Off	0.300	0.591	0.268	-1.000	1.066	1.759	-0.016	0.005	-1.010	0.021	-0.978	24%	-0.513	66%	0.100	0.568	-23.1%	67%
2025-10-24	Risk-Off	0.628	0.610	0.278	-0.009	0.451	0.016	0.044	-0.774	-0.012	0.006	0.874	56%	0.567	2%	0.068	0.574	+54.0%	67%
2025-10-27	Risk-Off	0.555	0.606	0.268	-0.266	0.410	0.473	-0.006	0.054	-0.304	-0.011	0.828	44%	0.361	46%	0.102	0.563	+48.9%	67%
2025-10-28	Risk-Off	0.435	0.622	0.267	-0.715	0.558	1.265	0.013	-0.958	-0.783	0.002	0.548	43%	0.159	83%	0.061	0.565	+36.5%	67%

[4. 레짐 타임라인]
- 2025-02-11 · Risk-Off (Score=0.198, Corr=0.441, Safe-NEG=0.000)
- 2025-05-01 · Risk-On (Score=0.974, Corr=0.548, Safe-NEG=0.000)
- 2025-05-28 · Risk-Off (Score=0.408, Corr=0.186, Safe-NEG=0.306)
- 2025-07-02 · Risk-On (Score=0.982, Corr=0.222, Safe-NEG=0.210)
