자산 결합 강도 TXT 리포트
================================
생성 시각: 2025. 10. 29. 23시 4분 0초
데이터 기준일: 2025-10-28
윈도우: 30일 | 표시 범위: 맞춤 2188일 | 레짐 모드: FFL+EXP
※ 결합 강도는 시장이 얼마나 동조화되어 있는지를 알려주는 맥락 지표이며, 실제 Risk-On/Off 판단은 모멘텀·Guard·Safe-NEG가 결합된 레짐 점수가 담당합니다. 값이 높을수록 자금이 한 방향으로 쏠린 것이므로 Guard·히트맵을 함께 확인하세요.

[범위 요약]
- 표본 구간: 2017-02-15 ~ 2025-10-28 (2188일)
- 사용자 선택: 시작 미지정 ~ 2025-10-28

[0. 산출 로직 및 근거]
- Stability Index = Σ w(i,j)·|corr(i,j)| ÷ Σ w(i,j), 대상 자산: IWM, SPY, TLT, GLD, BTC-USD, 주식-채권 쌍에 더 큰 가중을 적용합니다.
- 하위 지수: (a) 주식-암호화폐(+) = |corr(IWM/SPY, BTC)| 평균, (b) 전통자산(+) = |corr(IWM, SPY, TLT, GLD)| 평균, (c) Safe-NEG(-) = max(0, -corr(주식, TLT/GLD)) 평균.
- Classic Risk Score = 0.70·max(0, corr(IWM, BTC)) + 0.30·Safe-NEG. corr ≥ 0.50 또는 Score ≥ 0.65 → Risk-On, corr ≤ -0.05 또는 Score ≤ 0.30 → Risk-Off.
- Enhanced Mode = Classic Score + 10일 공동 모멘텀(IWM & BTC) + 5일 리스크 폭(IWM·SPY·BTC 상승비중) + Absorption/안정성 Guard. Guard ≥ 0.9 또는 Combo ≤ 0%면 On이 차단됩니다.
- FFL Mode = Classic 점수에 Safe↔Risk 플럭스(J_norm), Flux Intensity, FAR, Guard를 조합한 Classic+Flux 레짐입니다. 추가로 Fick의 제1법칙 관점에서 Diff(확산) = J_norm − 0.50·max(0, mmΔ) − 0.15·max(0, −ΔJ)와 시장 공통 모드 PC1 속도(v_PC1)를 함께 사용해, κ = |Diff| / (|Diff| + λ·|v_PC1|) 상대강도로 On/Off를 가중합니다. 동작: (1) On은 Diff ≥ 동적 문턱이며 κ와 PCON, v_PC1 양(+)을 만족(Strong-On은 1일 확인)하거나 RB_Flux ≥ 0.06 & Combo ≥ +0.10일 때 대안 경로로 통과합니다. (2) Off는 v_PC1 ≤ vOff 또는 Diff ≤ Off 문턱·κ 약세, 혹은 Absorption ≥ mmOff(Guard-only는 2~3일 확인)로 확정합니다.
- 기본 동작은 Classic이며 사용자가 명시적으로 변경한 경우에만 Enhanced/FFL이 적용됩니다.
- 히트맵과 Absorption Ratio는 30일 롤링 상관행렬·1차 고유값 비중으로 계산하며, 동일 데이터가 레짐 Guard에도 쓰입니다.
- 지수 추이 표는 신호 주지수(IWM)와 벤치마크(QQQ)의 종가/일간 수익률을 그대로 나열해 백테스트 결과를 재현할 수 있도록 합니다.

[1. 자산 결합 강도 (Stability Index)]
- 최신 Stability: 0.396 | Smoothed(EMA10): 0.372 | Delta(3-10): +0.027
- 180일 평균: 0.287 | 관측 범위: 2017-02-15 ~ 2025-10-28 (맞춤 2188일)
날짜	Stability	Smoothed	Delta(3-10)
2018-04-27	Risk-On	0.938	-0.054	0.279	1.000	1.311	2.191	0.005	-0.827	1.000	-0.001	0.995	100%	0.735	58%	0.066	0.456	+44.4%	100%
2018-04-30	Risk-Off	0.752	-0.065	0.265	0.997	0.814	2.205	-0.010	-0.755	0.997	-0.004	0.523	49%	-0.074	93%	0.072	0.452	-7.1%	33%
2018-05-01	Risk-Off	0.736	-0.054	0.278	0.992	0.689	2.162	0.007	-0.724	0.988	0.007	-0.011	50%	-0.268	79%	0.070	0.459	-21.9%	33%
2018-05-02	Risk-Off	0.728	-0.052	0.277	0.976	0.572	2.139	0.040	-0.950	0.974	-0.003	-0.377	38%	-0.387	72%	0.062	0.456	-26.3%	33%
2018-05-03	Risk-Off	0.503	-0.066	0.301	0.067	0.720	0.144	-0.017	-0.361	-0.073	0.007	-0.865	25%	-0.564	11%	0.085	0.464	-22.0%	33%
2018-05-04	Neutral	0.743	-0.107	0.270	0.587	0.706	1.302	-0.008	0.324	0.587	-0.012	0.333	24%	0.001	100%	0.114	0.451	+24.2%	67%
2018-05-07	Neutral	0.860	-0.110	0.225	0.731	0.407	1.658	-0.034	0.720	0.731	-0.010	0.818	82%	0.386	65%	0.130	0.441	+39.8%	100%
2018-05-08	Neutral	0.791	-0.014	0.260	0.721	0.738	1.599	-0.024	1.073	0.715	0.010	0.966	79%	0.728	50%	0.143	0.451	+41.9%	67%
2018-05-09	Risk-On	0.965	-0.095	0.258	0.997	0.881	2.214	-0.064	1.180	0.997	-0.001	0.995	79%	0.814	55%	0.146	0.450	+80.0%	100%
2018-05-10	Neutral	0.685	-0.101	0.243	0.247	0.656	0.544	-0.012	0.458	0.132	0.003	0.860	63%	0.580	19%	0.119	0.454	+52.3%	67%
2018-05-11	Neutral	0.859	-0.038	0.267	0.966	0.912	2.080	0.002	-0.025	0.960	0.011	0.981	67%	0.742	56%	0.099	0.464	+43.7%	67%
2018-05-14	Neutral	0.841	-0.101	0.161	0.910	0.796	2.166	-0.115	1.699	0.902	-0.044	0.982	83%	0.838	52%	0.162	0.420	+46.8%	67%
2018-05-15	Neutral	0.843	-0.153	0.048	0.992	0.683	2.557	-0.071	1.769	0.992	-0.032	0.996	93%	0.946	51%	0.306	0.388	+42.8%	67%
2018-05-16	Neutral	0.844	-0.085	0.059	0.995	0.767	2.593	-0.030	-0.288	0.995	-0.004	0.998	95%	0.953	51%	0.280	0.384	+39.7%	67%
2018-05-17	Neutral	0.838	-0.088	0.037	0.990	0.697	2.633	-0.032	-0.698	0.990	-0.008	0.999	95%	0.962	51%	0.271	0.376	+34.4%	67%
2018-05-18	Neutral	0.837	-0.196	0.000	1.000	1.434	2.419	-0.198	2.765	0.981	0.037	0.999	86%	0.547	64%	0.280	0.413	+32.0%	67%
2018-05-21	Neutral	0.862	-0.187	0.000	1.000	1.422	2.407	0.039	-1.099	0.999	0.002	0.999	88%	0.553	64%	0.086	0.415	+36.8%	67%
2018-05-22	Neutral	0.856	-0.140	0.000	1.000	1.409	2.474	-0.130	-0.292	1.000	-0.011	0.999	88%	0.510	66%	0.098	0.404	+32.8%	67%
2018-05-23	Neutral	0.845	-0.132	0.000	0.977	0.970	2.337	0.041	-0.144	0.966	0.014	0.987	85%	0.669	59%	0.094	0.418	+26.5%	67%
2018-05-24	Neutral	0.818	-0.249	0.000	0.984	0.729	2.271	0.149	1.702	0.977	0.016	0.926	81%	0.502	66%	0.162	0.433	+4.9%	67%
2018-05-25	Risk-Off	0.698	-0.244	0.000	0.812	0.807	1.849	-0.004	-0.400	0.783	0.006	0.614	14%	0.298	72%	0.083	0.439	-12.9%	33%
2018-05-29	Risk-Off	0.686	-0.279	0.000	0.864	0.907	2.132	-0.043	1.492	0.864	-0.034	-0.305	5%	0.322	73%	0.156	0.405	-30.9%	33%
2018-05-30	Neutral	0.411	-0.254	0.026	-0.702	0.486	1.768	0.045	0.033	-0.937	-0.008	0.309	51%	0.903	51%	0.101	0.397	+13.7%	67%
2018-05-31	Risk-Off	0.247	-0.273	0.017	-0.972	0.640	2.416	0.040	-0.812	-1.016	0.005	-0.755	6%	0.678	60%	0.074	0.402	-18.9%	33%
2018-06-01	Neutral	0.697	-0.249	0.057	0.447	0.488	1.140	-0.033	-0.094	0.447	-0.010	0.488	53%	0.804	36%	0.096	0.393	+11.6%	67%
2018-06-04	Neutral	0.599	-0.191	0.094	0.010	0.487	0.025	-0.086	0.493	-0.056	-0.006	0.814	56%	0.827	6%	0.121	0.386	+25.1%	67%
2018-06-05	Neutral	0.365	-0.168	0.092	-0.904	0.571	2.357	-0.027	-0.903	-1.041	-0.003	0.273	55%	0.711	59%	0.063	0.383	+14.3%	67%
2018-06-06	Neutral	0.695	-0.056	0.138	0.355	0.430	0.924	-0.023	1.572	0.355	0.001	0.818	72%	0.813	30%	0.158	0.385	+38.5%	67%
2018-06-07	Neutral	0.895	-0.145	0.158	0.749	0.260	1.901	-0.035	0.350	0.744	0.009	0.901	80%	0.696	52%	0.115	0.394	+69.4%	100%
2018-06-08	Risk-On	0.956	-0.179	0.177	0.997	0.805	2.447	-0.011	-0.029	0.990	0.014	0.992	81%	0.765	56%	0.099	0.407	+66.8%	100%
2018-06-11	Neutral	0.862	-0.156	0.174	0.999	0.976	2.449	0.023	-0.651	0.999	0.001	0.995	76%	0.892	53%	0.073	0.408	+36.6%	67%
2018-06-12	Neutral	0.857	-0.095	0.177	1.000	1.669	2.517	-0.088	0.209	1.000	-0.011	1.000	95%	0.957	51%	0.109	0.397	+34.2%	67%
2018-06-13	Neutral	0.855	-0.060	0.171	1.000	1.530	2.533	0.031	-0.958	1.000	-0.003	0.999	97%	0.941	52%	0.061	0.395	+28.2%	67%
2018-06-14	Neutral	0.860	-0.033	0.167	0.999	1.133	2.508	0.140	-0.495	0.997	0.004	0.996	76%	0.927	52%	0.079	0.398	+35.0%	67%
2018-06-15	Neutral	0.851	0.081	0.160	1.000	1.145	2.494	-0.020	0.473	0.998	0.002	0.998	81%	0.777	56%	0.120	0.401	+30.2%	67%
2018-06-18	Neutral	0.850	0.086	0.174	0.991	0.748	2.503	-0.176	-0.587	0.989	-0.005	0.990	82%	0.673	60%	0.076	0.396	+26.3%	67%
2018-06-19	Neutral	0.827	0.108	0.178	0.934	0.626	2.343	0.013	-1.322	0.924	0.003	0.960	65%	0.463	67%	0.049	0.399	+15.5%	67%
2018-06-20	Neutral	0.632	0.121	0.184	0.496	0.701	1.241	-0.019	-0.988	0.430	0.001	0.781	24%	0.168	72%	0.060	0.400	-2.2%	33%
2018-06-21	Risk-Off	0.490	0.093	0.183	0.008	0.736	0.020	0.090	-0.879	-0.066	0.003	0.393	25%	-0.086	44%	0.064	0.402	-22.2%	33%
2018-06-22	Risk-Off	0.231	0.170	0.210	-0.961	0.708	2.331	0.022	0.241	-1.111	0.010	-0.679	21%	-0.369	75%	0.110	0.412	-34.2%	33%
2018-06-25	Risk-Off	0.109	0.054	0.198	-1.000	1.239	2.396	-0.220	0.244	-1.008	0.005	-0.998	8%	-0.888	53%	0.110	0.417	-79.7%	0%
2018-06-26	Risk-Off	0.118	0.079	0.205	-1.000	1.390	2.371	-0.044	-0.701	-1.002	0.004	-0.999	7%	-0.895	53%	0.071	0.422	-74.7%	0%
2018-06-27	Risk-Off	0.109	0.018	0.262	-1.000	1.649	2.182	-0.070	1.856	-1.018	0.037	-1.000	7%	-0.939	52%	0.166	0.458	-74.9%	0%
2018-06-28	Risk-Off	0.101	0.016	0.255	-1.000	1.625	2.199	0.024	-1.163	-1.000	-0.004	-1.000	6%	-0.924	52%	0.054	0.455	-93.3%	0%
2018-06-29	Risk-Off	0.114	0.018	0.254	-1.000	1.501	2.208	-0.024	-0.281	-1.000	-0.002	-1.000	7%	-0.933	52%	0.088	0.453	-77.5%	0%
2018-07-02	Risk-Off	0.120	0.069	0.258	-1.000	1.590	2.216	-0.018	0.493	-1.000	-0.002	-1.000	5%	-0.940	52%	0.121	0.451	-68.2%	0%
2018-07-03	Risk-Off	0.119	0.047	0.259	-1.000	1.573	2.231	0.094	-0.391	-1.000	-0.003	-1.000	3%	-0.927	52%	0.084	0.448	-72.3%	0%
2018-07-05	Risk-Off	0.134	0.040	0.255	-1.000	1.578	2.226	-0.062	-0.721	-1.000	0.001	-1.000	1%	-0.921	52%	0.070	0.449	-58.9%	0%
2018-07-06	Risk-Off	0.349	0.050	0.250	-0.974	0.707	2.175	0.038	-0.725	-0.974	-0.001	-0.517	50%	-0.183	84%	0.070	0.448	+15.8%	67%
2018-07-09	Neutral	0.763	0.059	0.259	0.189	0.360	0.416	-0.001	-0.011	0.185	0.008	0.893	54%	0.310	37%	0.100	0.456	+76.1%	100%
2018-07-10	Neutral	0.908	0.096	0.254	0.783	0.299	1.746	-0.094	-0.873	0.783	-0.007	0.979	98%	0.595	57%	0.065	0.449	+68.8%	100%
2018-07-11	Neutral	0.893	0.076	0.253	0.754	0.509	1.622	0.169	0.707	0.742	0.016	0.953	80%	0.249	75%	0.129	0.465	+67.8%	100%
2018-07-12	Risk-On	0.959	0.077	0.225	0.991	0.690	2.212	-0.116	-0.419	0.991	-0.017	0.997	98%	0.715	58%	0.082	0.448	+70.1%	100%
2018-07-13	Neutral	0.972	0.096	0.243	0.975	0.549	2.146	-0.047	-0.822	0.969	0.006	0.994	98%	0.605	62%	0.066	0.454	+84.8%	100%
2018-07-16	Risk-On	0.976	0.035	0.216	0.996	0.776	2.218	-0.014	0.103	0.996	-0.005	0.998	99%	0.521	66%	0.104	0.449	+87.8%	100%
2018-07-17	Risk-On	0.977	0.069	0.211	0.997	0.811	2.278	0.006	0.222	0.997	-0.011	0.998	100%	0.593	63%	0.109	0.438	+88.8%	100%
2018-07-18	Risk-On	0.984	0.061	0.216	1.000	1.527	2.265	0.037	-1.041	0.998	0.004	1.000	100%	0.783	56%	0.058	0.442	+90.3%	100%
2018-07-19	Risk-On	0.976	0.068	0.185	1.000	1.289	2.392	-0.206	-0.152	1.000	-0.024	1.000	100%	0.645	61%	0.094	0.418	+85.2%	100%
2018-07-20	Risk-On	0.941	0.079	0.133	1.000	1.597	2.488	0.028	1.085	1.000	-0.016	0.999	100%	0.541	65%	0.176	0.402	+58.6%	100%
2018-07-23	Neutral	0.861	0.083	0.124	1.000	1.465	2.547	-0.003	-0.122	1.000	-0.009	0.995	46%	0.292	77%	0.160	0.393	+43.6%	67%
2018-07-24	Neutral	0.848	-0.008	0.123	1.000	1.385	2.658	-0.334	0.426	1.000	-0.016	0.990	46%	0.185	84%	0.235	0.376	+38.1%	67%
2018-07-25	Risk-On	0.955	0.004	0.126	1.000	1.578	2.604	-0.004	-0.605	0.996	0.008	1.000	100%	0.676	60%	0.165	0.384	+71.6%	100%
2018-07-26	Risk-On	0.957	-0.036	0.128	1.000	1.705	2.614	-0.111	-0.511	1.000	-0.001	1.000	100%	0.587	63%	0.143	0.383	+71.3%	100%
2018-07-27	Neutral	0.851	-0.094	0.150	1.000	1.238	2.558	-0.101	0.008	0.996	0.008	0.984	53%	-0.005	100%	0.105	0.391	+28.6%	67%
2018-07-30	Neutral	0.838	-0.088	0.138	1.000	1.132	2.559	-0.036	-0.087	1.000	-0.000	0.954	54%	-0.361	73%	0.096	0.391	+13.9%	67%
2018-07-31	Neutral	0.834	-0.163	0.114	0.996	0.810	2.530	-0.115	-0.073	0.994	0.003	0.860	49%	-0.108	90%	0.097	0.394	+11.6%	67%
2018-08-01	Risk-Off	0.745	-0.161	0.100	0.996	0.791	2.566	-0.024	-0.520	0.996	-0.005	0.561	44%	-0.499	67%	0.078	0.388	-12.5%	33%
2018-08-02	Neutral	0.830	-0.168	0.082	1.000	1.158	2.591	-0.050	-0.713	1.000	-0.002	0.948	44%	-0.084	92%	0.071	0.386	+4.2%	67%
2018-08-03	Neutral	0.836	-0.173	0.060	1.000	1.237	2.634	-0.095	-0.606	1.000	-0.006	0.972	43%	-0.090	92%	0.082	0.380	+10.5%	67%
2018-08-06	Risk-Off	0.742	-0.261	0.058	0.992	1.043	2.587	0.070	-0.081	0.989	0.004	0.768	25%	0.237	81%	0.106	0.383	-12.5%	33%
2018-08-07	Neutral	0.831	-0.244	0.047	0.999	1.104	2.712	-0.212	-0.610	0.999	-0.015	0.981	72%	0.707	59%	0.106	0.368	+8.7%	67%
2018-08-08	Risk-Off	0.806	-0.210	0.051	0.985	0.780	2.691	-0.016	-0.716	0.983	-0.002	0.855	72%	0.366	73%	0.099	0.366	-14.1%	67%
2018-08-09	Risk-Off	0.688	-0.202	0.010	0.838	0.806	2.436	-0.241	1.335	0.816	-0.022	0.547	14%	0.440	65%	0.227	0.344	-16.0%	33%
2018-08-10	Neutral	0.685	-0.160	0.031	0.432	0.788	1.312	-0.023	0.453	0.371	-0.015	0.913	64%	0.741	33%	0.195	0.329	+13.1%	67%
2018-08-13	Neutral	0.829	-0.165	0.025	0.967	0.861	2.761	0.058	-0.019	0.957	0.021	0.978	64%	0.679	59%	0.121	0.350	+16.4%	67%
2018-08-14	Neutral	0.841	-0.231	0.028	0.998	1.065	2.722	0.120	-0.145	0.989	0.016	0.992	71%	0.674	59%	0.094	0.367	+17.6%	67%
2018-08-15	Risk-Off	0.797	-0.242	0.045	0.996	0.993	2.389	0.230	2.291	0.970	0.050	0.939	82%	-0.080	92%	0.175	0.417	-17.3%	67%
2018-08-16	Risk-Off	0.819	-0.264	0.059	0.996	1.035	2.397	0.006	-0.788	0.996	-0.001	0.961	78%	0.100	91%	0.068	0.416	-6.5%	67%
2018-08-17	Neutral	0.832	-0.251	0.074	0.998	1.114	2.413	-0.061	-0.391	0.998	-0.002	0.987	77%	0.211	83%	0.084	0.414	+7.4%	67%
2018-08-20	Neutral	0.822	-0.272	0.043	0.989	0.964	2.426	-0.013	0.079	0.988	-0.006	0.951	71%	0.272	78%	0.103	0.408	+1.3%	67%
2018-08-21	Neutral	0.844	-0.267	0.052	0.993	1.014	2.419	0.028	-0.952	0.991	0.003	0.979	80%	0.271	79%	0.062	0.410	+18.6%	67%
2018-08-22	Risk-On	0.934	-0.267	0.035	0.998	1.105	2.552	-0.095	-0.220	0.998	-0.019	0.993	92%	0.196	84%	0.091	0.391	+43.5%	100%
2018-08-23	Neutral	0.860	-0.265	0.039	0.998	1.166	2.573	0.018	-1.262	0.998	-0.003	0.990	80%	0.133	88%	0.051	0.388	+32.0%	67%
2018-08-24	Risk-On	0.982	-0.248	0.030	1.000	1.049	2.562	0.047	-0.101	0.998	0.002	0.999	95%	0.673	60%	0.096	0.390	+91.4%	100%
2018-08-27	Neutral	0.922	-0.217	0.051	0.744	0.240	1.924	-0.046	-0.320	0.706	-0.003	0.984	100%	0.876	45%	0.086	0.387	+95.1%	100%
2018-08-28	Neutral	0.984	-0.273	0.046	0.985	0.614	2.486	-0.066	-0.036	0.981	0.010	0.996	99%	0.814	55%	0.098	0.396	+97.1%	100%
2018-08-29	Neutral	0.888	-0.276	0.040	0.578	0.165	1.452	-0.007	-1.505	0.516	0.002	0.977	97%	0.910	36%	0.044	0.398	+97.7%	100%
2018-08-30	Neutral	0.877	-0.292	0.044	0.557	0.157	1.366	0.136	-0.549	0.549	0.009	0.976	99%	0.908	38%	0.077	0.407	+95.6%	100%
2018-08-31	Neutral	0.965	-0.298	0.077	0.947	0.451	2.287	-0.039	0.559	0.944	0.007	0.987	96%	0.890	51%	0.123	0.414	+90.5%	100%
2018-09-04	Risk-On	0.987	-0.332	0.062	0.999	0.978	2.376	-0.021	-0.559	0.996	0.006	0.999	96%	0.780	56%	0.077	0.421	+95.2%	100%
2018-09-05	Neutral	0.942	-0.163	0.050	0.990	0.659	2.307	0.393	1.642	0.984	0.009	0.987	97%	0.686	59%	0.160	0.429	+60.6%	100%
2018-09-06	Neutral	0.825	-0.114	0.056	0.911	0.601	2.167	0.093	-0.188	0.899	-0.009	0.820	37%	0.342	72%	0.092	0.420	+23.5%	67%
2018-09-07	Neutral	0.507	-0.101	0.041	-0.063	0.429	0.147	0.100	-0.785	-0.213	0.007	0.443	31%	0.588	27%	0.068	0.428	+12.7%	33%
2018-09-10	Risk-Off	0.706	-0.005	0.028	0.928	0.439	2.110	0.038	0.698	0.922	0.012	0.690	54%	-0.371	71%	0.129	0.440	-29.7%	33%
2018-09-11	Risk-Off	0.604	0.010	0.056	0.857	0.341	1.945	0.070	-0.427	0.846	0.001	0.245	56%	-0.661	56%	0.082	0.441	-51.7%	0%
2018-09-12	Risk-Off	0.132	0.077	0.089	-0.968	0.664	2.229	0.012	0.593	-1.242	-0.006	-0.960	9%	-0.397	76%	0.125	0.434	-63.3%	0%
2018-09-13	Risk-Off	0.276	0.067	0.105	-0.397	0.281	0.923	0.076	-0.272	-0.397	-0.004	-0.829	37%	-0.616	39%	0.089	0.431	-65.8%	0%
2018-09-14	Risk-Off	0.696	0.074	0.115	0.894	0.526	2.059	0.078	-0.723	0.892	0.004	0.549	41%	-0.241	79%	0.070	0.434	-37.0%	33%
2018-09-17	Risk-Off	0.125	0.123	0.112	-0.937	0.600	2.174	-0.242	0.641	-1.212	-0.003	-0.976	12%	-0.634	66%	0.127	0.431	-78.2%	0%
2018-09-18	Risk-Off	0.366	0.204	0.138	-0.375	0.729	0.841	-0.082	0.564	-0.383	0.015	-0.594	34%	-0.024	94%	0.124	0.446	-44.9%	33%
2018-09-19	Risk-Off	0.538	0.209	0.123	0.233	0.868	0.526	0.047	-0.825	0.233	-0.004	-0.124	34%	0.147	61%	0.066	0.442	-30.2%	33%
2018-09-20	Neutral	0.860	0.229	0.086	0.970	0.668	2.195	0.085	0.029	0.970	0.000	0.975	65%	0.821	54%	0.101	0.442	+43.9%	67%
2018-09-21	Neutral	0.872	0.179	0.088	0.994	0.868	2.235	0.027	0.096	0.992	0.003	0.985	47%	0.746	57%	0.104	0.445	+50.2%	67%
2018-09-24	Neutral	0.804	0.168	0.051	0.806	0.812	1.846	0.004	1.023	0.778	-0.008	0.808	40%	0.544	59%	0.141	0.437	+33.6%	67%
2018-09-25	Neutral	0.731	0.189	0.057	0.535	0.732	1.244	-0.020	-0.585	0.494	-0.007	0.651	36%	0.520	49%	0.076	0.430	+21.8%	67%
2018-09-26	Neutral	0.832	0.211	0.086	0.998	0.902	2.258	0.038	-0.042	0.992	0.012	0.942	40%	-0.097	91%	0.098	0.442	+9.1%	67%
2018-09-27	Neutral	0.816	0.277	0.036	0.999	0.983	2.422	0.162	3.563	0.999	-0.030	0.870	53%	-0.129	89%	0.191	0.413	+1.6%	67%
2018-09-28	Neutral	0.802	0.282	0.045	0.903	0.725	2.187	0.120	-0.855	0.888	0.000	0.509	45%	-0.004	100%	0.065	0.413	-1.0%	67%
2018-10-01	Neutral	0.838	0.252	0.027	1.000	1.286	2.655	-0.301	1.676	1.000	-0.036	0.990	55%	0.381	72%	0.200	0.377	+24.7%	67%
2018-10-02	Neutral	0.717	0.296	0.071	0.580	0.538	1.503	0.047	1.985	0.512	0.010	0.473	48%	0.222	70%	0.207	0.386	+8.8%	67%
2018-10-03	Neutral	0.819	0.209	0.095	0.987	0.714	2.624	0.068	1.120	0.987	-0.010	0.883	55%	0.363	73%	0.178	0.376	+6.8%	67%
2018-10-04	Risk-Off	0.644	0.177	0.054	0.807	0.456	2.199	-0.109	0.752	0.780	-0.009	-0.818	21%	-0.698	53%	0.211	0.367	-53.7%	33%
2018-10-05	Risk-Off	0.108	0.173	0.040	-0.975	0.648	2.668	-0.048	0.027	-1.243	-0.001	-0.989	3%	-0.883	58%	0.195	0.366	-79.1%	0%
2018-10-08	Risk-Off	0.680	0.134	0.083	0.972	0.660	2.565	0.107	2.278	0.965	0.013	-0.613	31%	-0.398	71%	0.251	0.379	-54.4%	33%
2018-10-09	Risk-Off	0.714	0.117	0.100	0.997	0.972	2.608	0.019	-0.542	0.996	0.004	-0.009	33%	-0.185	84%	0.121	0.382	-39.6%	33%
2018-10-10	Risk-Off	0.539	0.106	0.101	0.375	0.589	0.952	-0.506	1.602	0.276	0.012	-0.958	27%	-0.701	28%	0.182	0.394	-53.5%	33%
2018-10-11	Risk-Off	0.083	0.224	0.314	-1.000	1.479	1.963	-0.223	5.161	-1.264	0.115	-1.000	0%	-0.888	59%	0.198	0.509	-97.2%	0%
2018-10-12	Risk-Off	0.099	0.231	0.326	-1.000	1.403	1.944	0.050	-1.070	-1.002	0.005	-1.000	3%	-0.872	53%	0.057	0.514	-95.7%	0%
2018-10-15	Risk-Off	0.191	0.264	0.316	-1.000	1.287	2.010	0.084	-0.053	-1.000	-0.017	-0.999	3%	-0.804	55%	0.098	0.497	-65.7%	33%
2018-10-16	Risk-Off	0.199	0.247	0.261	-1.000	1.197	2.074	-0.141	0.171	-1.000	-0.015	-0.997	2%	-0.758	57%	0.107	0.482	-56.7%	33%
2018-10-17	Risk-Off	0.201	0.300	0.260	-1.000	1.267	2.030	-0.051	-0.685	-1.005	0.011	-0.998	3%	-0.808	55%	0.072	0.493	-58.6%	33%
2018-10-18	Risk-Off	0.118	0.306	0.253	-1.000	1.470	2.030	-0.049	-1.018	-1.000	0.000	-1.000	0%	-0.893	53%	0.059	0.493	-76.1%	0%
2018-10-19	Risk-Off	0.113	0.311	0.252	-1.000	1.572	2.028	0.016	-1.240	-1.000	0.000	-1.000	0%	-0.920	52%	0.052	0.493	-82.0%	0%
2018-10-22	Risk-Off	0.110	0.336	0.256	-1.000	1.693	2.011	-0.019	-0.961	-1.002	0.004	-1.000	0%	-0.932	52%	0.061	0.497	-83.5%	0%
2018-10-23	Risk-Off	0.110	0.340	0.257	-1.000	1.660	2.001	-0.004	-1.261	-1.001	0.003	-1.000	0%	-0.920	52%	0.051	0.500	-84.8%	0%
2018-10-24	Risk-Off	0.111	0.280	0.305	-1.000	1.641	1.976	-0.060	0.617	-1.003	0.006	-1.000	0%	-0.928	52%	0.126	0.506	-76.1%	0%
2018-10-25	Risk-Off	0.341	0.240	0.316	-0.639	0.561	1.264	-0.088	-0.591	-0.639	-0.001	-0.751	21%	-0.274	70%	0.075	0.505	-8.2%	33%
2018-10-26	Risk-Off	0.227	0.241	0.322	-0.999	0.958	1.974	0.019	-1.062	-1.053	0.001	-0.996	16%	-0.766	58%	0.058	0.506	-34.0%	33%
2018-10-29	Risk-Off	0.106	0.224	0.315	-1.000	1.054	2.004	0.004	-0.774	-1.000	-0.007	-0.998	0%	-0.849	54%	0.068	0.499	-87.0%	0%
2018-10-30	Risk-Off	0.106	0.198	0.325	-0.996	0.787	1.997	-0.004	-0.804	-0.996	-0.000	-0.994	12%	-0.773	56%	0.067	0.499	-88.5%	0%
2018-10-31	Risk-Off	0.121	0.195	0.340	-0.960	0.485	1.902	0.015	-0.905	-0.963	0.006	-0.972	13%	-0.659	59%	0.063	0.505	-83.0%	0%
2018-11-01	Risk-Off	0.166	0.191	0.294	-0.956	0.475	1.973	0.024	0.288	-0.956	-0.020	-0.884	0%	-0.446	68%	0.112	0.485	-33.8%	0%
2018-11-02	Risk-Off	0.365	0.213	0.291	-0.490	0.629	1.015	0.018	-0.720	-0.490	-0.002	-0.415	17%	-0.123	80%	0.070	0.482	-22.7%	33%
2018-11-05	Risk-Off	0.380	0.218	0.286	-0.482	0.531	1.002	0.003	-1.023	-0.482	-0.001	-0.237	16%	-0.053	90%	0.059	0.481	-10.5%	33%
2018-11-06	Neutral	0.845	0.248	0.289	0.986	0.622	2.029	0.029	-0.988	0.984	0.005	0.949	89%	0.577	63%	0.060	0.486	+21.1%	67%
2018-11-07	Risk-On	0.962	0.278	0.273	1.000	1.260	2.041	0.059	-0.399	0.998	0.004	0.999	100%	0.892	53%	0.083	0.490	+69.9%	100%
2018-11-08	Risk-On	0.882	0.283	0.274	1.000	1.293	2.044	0.001	-0.405	1.000	-0.001	0.999	88%	0.877	53%	0.083	0.489	+56.6%	67%
2018-11-09	Neutral	0.867	0.302	0.257	1.000	1.442	2.093	0.019	0.369	1.000	-0.012	0.999	86%	0.883	53%	0.116	0.478	+45.6%	67%
2018-11-12	Risk-On	0.953	0.291	0.254	1.000	1.219	2.093	0.064	-0.047	1.000	-0.000	0.998	100%	0.862	54%	0.098	0.478	+63.3%	100%
2018-11-13	Neutral	0.923	0.288	0.253	0.989	0.648	2.078	0.018	-0.813	0.987	-0.002	0.950	92%	0.594	62%	0.067	0.476	+32.3%	100%
2018-11-14	Risk-Off	0.158	0.229	0.251	-0.975	0.690	2.072	0.028	0.051	-1.269	-0.006	-0.852	9%	-0.448	74%	0.102	0.470	-38.3%	0%
2018-11-15	Risk-Off	0.173	0.225	0.264	-0.889	0.684	1.875	-0.006	-0.752	-0.891	0.004	-0.810	8%	-0.416	68%	0.069	0.474	-47.9%	0%
